theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
mega_hot_free_market_extension,all_a_free,603918,金桥信息,free all-A stock list; theme inferred from public name keywords,4439,0.00022527596305474206,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,603919,金徽酒,free all-A stock list; theme inferred from public name keywords,4440,0.00022522522522522523,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603920,世运电路,free all-A stock list; theme inferred from public name keywords,4441,0.00022517451024544022,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603922,ST金鸿顺,free all-A stock list; theme inferred from public name keywords,4442,0.00022512381809995497,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603926,铁流股份,free all-A stock list; theme inferred from public name keywords,4443,0.00022507314877335134,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603927,中科软,free all-A stock list; theme inferred from public name keywords,4444,0.000225022502250225,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603928,兴业股份,free all-A stock list; theme inferred from public name keywords,4445,0.0002249718785151856,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603929,亚翔集成,free all-A stock list; theme inferred from public name keywords,4446,0.0002249212775528565,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603931,格林达,free all-A stock list; theme inferred from public name keywords,4447,0.00022487069934787497,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603933,睿能科技,free all-A stock list; theme inferred from public name keywords,4448,0.0002248201438848921,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
consumer_electronics_pcb,all_a_free,603936,博敏电子,free all-A stock list; theme inferred from public name keywords,4449,0.0002247696111485727,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603937,丽岛新材,free all-A stock list; theme inferred from public name keywords,4450,0.00022471910112359551,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603938,三孚股份,free all-A stock list; theme inferred from public name keywords,4451,0.00022466861379465288,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603939,益丰药房,free all-A stock list; theme inferred from public name keywords,4452,0.00022461814914645105,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,603948,建业股份,free all-A stock list; theme inferred from public name keywords,4453,0.00022456770716370987,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603949,雪龙集团,free all-A stock list; theme inferred from public name keywords,4454,0.000224517287831163,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603950,长源东谷,free all-A stock list; theme inferred from public name keywords,4455,0.0002244668911335578,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603955,大千生态,free all-A stock list; theme inferred from public name keywords,4456,0.0002244165170556553,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603956,威派格,free all-A stock list; theme inferred from public name keywords,4457,0.0002243661655822302,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603958,哈森股份,free all-A stock list; theme inferred from public name keywords,4458,0.00022431583669807088,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603959,ST百利,free all-A stock list; theme inferred from public name keywords,4459,0.00022426553038797938,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603960,克来机电,free all-A stock list; theme inferred from public name keywords,4460,0.0002242152466367713,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603966,法兰泰克,free all-A stock list; theme inferred from public name keywords,4461,0.00022416498542927594,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603967,中创物流,free all-A stock list; theme inferred from public name keywords,4462,0.00022411474675033618,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603968,醋化股份,free all-A stock list; theme inferred from public name keywords,4463,0.00022406453058480843,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603969,银龙股份,free all-A stock list; theme inferred from public name keywords,4464,0.00022401433691756272,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,603970,XD中农立,free all-A stock list; theme inferred from public name keywords,4465,0.00022396416573348266,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603976,正川股份,free all-A stock list; theme inferred from public name keywords,4466,0.0002239140170174653,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603977,国泰集团,free all-A stock list; theme inferred from public name keywords,4467,0.00022386389075442132,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603978,深圳新星,free all-A stock list; theme inferred from public name keywords,4468,0.00022381378692927484,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603979,金诚信,free all-A stock list; theme inferred from public name keywords,4469,0.00022376370552696352,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603980,吉华集团,free all-A stock list; theme inferred from public name keywords,4470,0.00022371364653243848,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603982,泉峰汽车,free all-A stock list; theme inferred from public name keywords,4471,0.00022366360993066427,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603983,丸美生物,free all-A stock list; theme inferred from public name keywords,4472,0.00022361359570661896,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603985,恒润股份,free all-A stock list; theme inferred from public name keywords,4473,0.000223563603845294,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603986,兆易创新,free all-A stock list; theme inferred from public name keywords,4474,0.00022351363433169424,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603987,康德莱,free all-A stock list; theme inferred from public name keywords,4475,0.000223463687150838,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
